benchmark,hostname,num_procs,oversubscribed,avg_time,std_dev
count_primes, wheeler282.alliance.unm.edu, 32, 1, 1.423057e-03, 5.393073e-05
count_primes, wheeler282.alliance.unm.edu, 32, 1, 1.430033e-03, 6.299652e-05
count_primes, wheeler282.alliance.unm.edu, 32, 1, 1.429353e-03, 5.450844e-05
count_primes, wheeler282.alliance.unm.edu, 32, 1, 1.402854e-03, 4.351025e-05
count_primes, wheeler282.alliance.unm.edu, 32, 1, 1.427578e-03, 5.841662e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.567872e-03, 2.140572e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.602899e-03, 3.189889e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.652431e-03, 2.411098e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.658480e-03, 1.720064e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.654519e-03, 1.830740e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.656361e-03, 1.764042e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.657102e-03, 1.996371e-05
count_primes, wheeler282.alliance.unm.edu, 64, 1, 2.655794e-03, 2.013250e-05
count_primes, wheeler282.alliance.unm.edu, 128, 1, 4.893620e-03, 1.005122e-04
count_primes, wheeler282.alliance.unm.edu, 128, 1, 4.917992e-03, 1.101780e-04
count_primes, wheeler282.alliance.unm.edu, 128, 1, 4.773861e-03, 5.570476e-05
count_primes, wheeler282.alliance.unm.edu, 128, 1, 4.799463e-03, 5.448354e-05
count_primes, wheeler282.alliance.unm.edu, 128, 1, 4.941802e-03, 8.741607e-05
count_primes, wheeler282.alliance.unm.edu, 128, 1, 5.005583e-03, 1.107675e-04
count_primes, wheeler282.alliance.unm.edu, 128, 1, 5.066592e-03, 1.977698e-04
count_primes, wheeler282.alliance.unm.edu, 128, 1, 5.573704e-03, 6.800740e-05
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.409233e-07, 3.353011e-09
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.405404e-07, 1.740584e-09
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.405385e-07, 1.449365e-09
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.404631e-07, 9.258543e-10
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.404141e-07, 6.500628e-10
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.404549e-07, 7.306644e-10
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.403974e-07, 5.605885e-10
all_to_all, xena-test.xena.alliance.unm.edu, 1, 0, 1.403895e-07, 5.600589e-10
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.803592e-04, 5.895137e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.809320e-04, 2.231338e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.809171e-04, 2.525403e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.808817e-04, 1.949586e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.808839e-04, 2.238642e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.808940e-04, 2.316641e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.807912e-04, 4.085825e-07
count_primes, xena-test.xena.alliance.unm.edu, 1, 0, 1.806779e-04, 5.777290e-07
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.220751e-06, 2.819323e-08
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.226478e-06, 1.222663e-08
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.226312e-06, 5.934417e-09
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.207969e-06, 5.547809e-09
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.206424e-06, 3.114690e-09
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.208490e-06, 8.425593e-09
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.239323e-06, 2.872773e-08
all_to_all, xena-test.xena.alliance.unm.edu, 2, 0, 1.240218e-06, 5.462124e-09
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.821267e-04, 1.740253e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.821652e-04, 1.810639e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.818160e-04, 2.439738e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.816599e-04, 2.157603e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.817863e-04, 2.403385e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.820284e-04, 1.312912e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.819232e-04, 1.625928e-07
count_primes, xena-test.xena.alliance.unm.edu, 2, 0, 1.818453e-04, 1.459735e-07
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.943226e-06, 7.000677e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.936906e-06, 4.029682e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.948461e-06, 2.833018e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.947575e-06, 2.858291e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.950508e-06, 3.958764e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.947315e-06, 2.777717e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.947943e-06, 2.925811e-08
all_to_all, xena-test.xena.alliance.unm.edu, 4, 0, 5.939800e-06, 2.960720e-08
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.854846e-04, 1.495586e-06
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.851002e-04, 1.498353e-07
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.849074e-04, 1.602568e-07
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.851456e-04, 2.178122e-06
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.847671e-04, 1.365752e-07
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.848231e-04, 3.109924e-07
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.848042e-04, 1.869921e-07
count_primes, xena-test.xena.alliance.unm.edu, 4, 0, 1.848211e-04, 1.648716e-07
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.399878e-05, 3.129576e-07
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.361561e-05, 9.091319e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.378902e-05, 7.681676e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.380234e-05, 6.840491e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.381832e-05, 4.244708e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.375051e-05, 5.179916e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.383886e-05, 5.576967e-08
all_to_all, xena-test.xena.alliance.unm.edu, 8, 0, 1.399832e-05, 9.732825e-08
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.033569e-04, 5.434425e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.030804e-04, 2.471802e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.029355e-04, 1.324853e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.028758e-04, 1.974645e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.028681e-04, 1.793851e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.028835e-04, 1.811972e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.028998e-04, 1.882029e-07
count_primes, xena-test.xena.alliance.unm.edu, 8, 0, 2.031590e-04, 2.518223e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 7.008681e-05, 3.973948e-06
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.887391e-05, 7.342007e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.894225e-05, 8.599111e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.869319e-05, 7.340611e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.874507e-05, 7.699033e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.883529e-05, 7.388515e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.875810e-05, 7.464979e-07
all_to_all, xena-test.xena.alliance.unm.edu, 16, 1, 6.863395e-05, 7.973696e-07
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.415920e-04, 5.088678e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.401751e-04, 1.319357e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.399680e-04, 1.027978e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.400663e-04, 1.187256e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.400453e-04, 9.657429e-07
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.413652e-04, 4.057672e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.404260e-04, 1.091783e-06
count_primes, xena-test.xena.alliance.unm.edu, 16, 1, 6.401177e-04, 1.131752e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.989342e-04, 7.938760e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.988009e-04, 2.980024e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.987918e-04, 2.892149e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.471208e-04, 2.257209e-05
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.368515e-04, 2.549700e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.372775e-04, 2.816275e-06
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.516501e-04, 1.226281e-05
all_to_all, xena-test.xena.alliance.unm.edu, 32, 1, 2.614385e-04, 2.195041e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.425370e-03, 1.013991e-04
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.515365e-03, 2.490706e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.512599e-03, 3.810406e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.513947e-03, 5.223058e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.511123e-03, 3.508966e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.515539e-03, 7.774216e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.514715e-03, 3.930467e-06
count_primes, xena-test.xena.alliance.unm.edu, 32, 1, 1.518405e-03, 3.134229e-06
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 3.129925e-03, 8.161786e-05
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 3.160672e-03, 3.025815e-05
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 3.501657e-03, 1.436432e-04
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 3.642741e-03, 1.672028e-05
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 3.334255e-03, 3.313509e-04
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 2.607129e-03, 1.026577e-04
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 2.749542e-03, 3.052070e-05
count_primes, xena-test.xena.alliance.unm.edu, 64, 1, 2.759074e-03, 3.567044e-05
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 6.182068e-03, 1.762247e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 6.189843e-03, 8.690318e-05
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 6.097601e-03, 3.045061e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 6.528639e-03, 5.605123e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 5.939232e-03, 4.886338e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 5.861287e-03, 3.079567e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 5.975663e-03, 1.233305e-04
count_primes, xena-test.xena.alliance.unm.edu, 128, 1, 6.122836e-03, 3.142675e-04

all_to_all, yucca, 1, 0, 5.908431e-08, 1.222575e-08
all_to_all, yucca, 1, 0, 7.867272e-08, 2.692176e-10
all_to_all, yucca, 1, 0, 7.903808e-08, 7.461972e-10
all_to_all, yucca, 1, 0, 7.264764e-08, 2.301415e-09
all_to_all, yucca, 1, 0, 7.234079e-08, 1.710004e-10
all_to_all, yucca, 1, 0, 7.235473e-08, 2.662644e-10
all_to_all, yucca, 1, 0, 7.224346e-08, 1.690210e-10
all_to_all, yucca, 1, 0, 7.225709e-08, 2.140303e-10
count_primes, yucca, 1, 0, 1.495818e-04, 1.131417e-05
count_primes, yucca, 1, 0, 1.445165e-04, 2.286431e-06
count_primes, yucca, 1, 0, 1.503417e-04, 1.165131e-05
count_primes, yucca, 1, 0, 1.444131e-04, 1.312233e-06
count_primes, yucca, 1, 0, 1.442026e-04, 1.544801e-06
count_primes, yucca, 1, 0, 1.443663e-04, 1.251115e-06
count_primes, yucca, 1, 0, 1.428774e-04, 2.641817e-06
count_primes, yucca, 1, 0, 1.429424e-04, 2.623722e-06
all_to_all, yucca, 2, 0, 2.272197e-06, 8.316394e-08
all_to_all, yucca, 2, 0, 2.308202e-06, 4.135775e-08
all_to_all, yucca, 2, 0, 2.322081e-06, 1.754629e-08
all_to_all, yucca, 2, 0, 2.266609e-06, 2.685083e-08
all_to_all, yucca, 2, 0, 2.258222e-06, 2.405177e-08
all_to_all, yucca, 2, 0, 2.256988e-06, 1.560517e-08
all_to_all, yucca, 2, 0, 2.260075e-06, 2.145903e-08
all_to_all, yucca, 2, 0, 2.255449e-06, 1.705829e-08
count_primes, yucca, 2, 0, 1.581476e-04, 1.216109e-05
count_primes, yucca, 2, 0, 1.488833e-04, 1.342597e-06
count_primes, yucca, 2, 0, 1.490117e-04, 1.544094e-06
count_primes, yucca, 2, 0, 1.490701e-04, 1.590770e-06
count_primes, yucca, 2, 0, 1.496032e-04, 1.503453e-06
count_primes, yucca, 2, 0, 1.509394e-04, 2.510136e-06
count_primes, yucca, 2, 0, 1.498057e-04, 1.867766e-06
count_primes, yucca, 2, 0, 1.504556e-04, 1.574085e-06
all_to_all, yucca, 4, 0, 6.386063e-06, 1.890009e-07
all_to_all, yucca, 4, 0, 6.382439e-06, 2.043422e-07
all_to_all, yucca, 4, 0, 6.369214e-06, 1.618938e-07
all_to_all, yucca, 4, 0, 6.364640e-06, 1.716966e-07
all_to_all, yucca, 4, 0, 6.340798e-06, 1.991116e-07
all_to_all, yucca, 4, 0, 6.348352e-06, 1.754829e-07
all_to_all, yucca, 4, 0, 6.299852e-06, 8.452983e-08
all_to_all, yucca, 4, 0, 6.326631e-06, 1.470154e-07
count_primes, yucca, 4, 0, 1.699955e-04, 3.538939e-06
count_primes, yucca, 4, 0, 1.713489e-04, 1.430982e-06
count_primes, yucca, 4, 0, 1.728209e-04, 1.422203e-06
count_primes, yucca, 4, 0, 1.735775e-04, 1.157944e-06
count_primes, yucca, 4, 0, 3.584807e-04, 2.710907e-04
count_primes, yucca, 4, 0, 1.674499e-04, 3.928416e-06
count_primes, yucca, 4, 0, 1.708017e-04, 1.090380e-06
count_primes, yucca, 4, 0, 1.728672e-04, 6.701427e-07
all_to_all, yucca, 6, 0, 1.204600e-05, 1.127760e-06
all_to_all, yucca, 6, 0, 1.161980e-05, 2.519686e-07
all_to_all, yucca, 6, 0, 1.168864e-05, 4.724791e-07
all_to_all, yucca, 6, 0, 1.170795e-05, 4.055245e-07
all_to_all, yucca, 6, 0, 3.428952e-05, 1.799005e-05
all_to_all, yucca, 6, 0, 5.709726e-05, 1.168609e-06
all_to_all, yucca, 6, 0, 5.725415e-05, 9.119954e-07
all_to_all, yucca, 6, 0, 5.991062e-05, 1.707508e-06
count_primes, yucca, 6, 0, 1.939319e-04, 6.316557e-05
count_primes, yucca, 6, 0, 1.820756e-04, 2.628530e-06
count_primes, yucca, 6, 0, 4.532781e-04, 2.990084e-04
count_primes, yucca, 6, 0, 1.820076e-04, 9.210391e-06
count_primes, yucca, 6, 0, 1.856005e-04, 2.954366e-06
count_primes, yucca, 6, 0, 4.310416e-04, 2.937579e-04
count_primes, yucca, 6, 0, 1.824190e-04, 8.208001e-06
count_primes, yucca, 6, 0, 1.862356e-04, 2.473860e-06
all_to_all, yucca, 8, 0, 1.965999e-05, 7.090651e-07
all_to_all, yucca, 8, 0, 6.592961e-05, 3.163755e-05
all_to_all, yucca, 8, 0, 1.010211e-04, 9.521616e-07
all_to_all, yucca, 8, 0, 1.017094e-04, 8.378010e-07
all_to_all, yucca, 8, 0, 8.315312e-05, 3.128289e-05
all_to_all, yucca, 8, 0, 2.649081e-05, 1.967356e-06
all_to_all, yucca, 8, 0, 2.343839e-05, 1.723971e-06
all_to_all, yucca, 8, 0, 2.239458e-05, 1.396264e-06
count_primes, yucca, 8, 0, 1.914010e-04, 1.002055e-05
count_primes, yucca, 8, 0, 3.983627e-04, 2.856684e-04
count_primes, yucca, 8, 0, 3.122515e-04, 2.402915e-04
count_primes, yucca, 8, 0, 1.971707e-04, 4.275476e-06
count_primes, yucca, 8, 0, 5.132409e-04, 2.643685e-04
count_primes, yucca, 8, 0, 1.894864e-04, 6.078862e-06
count_primes, yucca, 8, 0, 2.040214e-04, 3.678723e-06
count_primes, yucca, 8, 0, 3.262092e-04, 2.254929e-04
all_to_all, yucca, 32, 1, 4.467250e-04, 3.429133e-04
all_to_all, yucca, 32, 1, 5.146590e-04, 3.520858e-04
all_to_all, yucca, 32, 1, 2.492432e-04, 1.803764e-05
all_to_all, yucca, 32, 1, 5.843502e-04, 3.879653e-04
all_to_all, yucca, 32, 1, 2.502094e-04, 1.386373e-05
all_to_all, yucca, 32, 1, 5.641080e-04, 3.730310e-04
all_to_all, yucca, 32, 1, 3.503877e-04, 2.478278e-04
all_to_all, yucca, 32, 1, 4.168966e-04, 3.405745e-04
count_primes, yucca, 32, 1, 1.533493e-03, 1.115102e-03
count_primes, yucca, 32, 1, 1.552656e-03, 1.108382e-03
count_primes, yucca, 32, 1, 1.322890e-03, 1.051553e-03
count_primes, yucca, 32, 1, 1.421878e-03, 1.107569e-03
count_primes, yucca, 32, 1, 1.553742e-03, 1.110724e-03
count_primes, yucca, 32, 1, 1.217867e-03, 9.059187e-04
count_primes, yucca, 32, 1, 1.605923e-03, 1.116511e-03
count_primes, yucca, 32, 1, 1.609179e-03, 1.156036e-03
count_primes, yucca, 64, 1, 2.891684e-03, 2.054959e-03
count_primes, yucca, 64, 1, 3.199819e-03, 2.105366e-03
count_primes, yucca, 64, 1, 3.042375e-03, 2.055123e-03
count_primes, yucca, 64, 1, 2.764169e-03, 1.971789e-03
count_primes, yucca, 64, 1, 2.935344e-03, 2.031141e-03
count_primes, yucca, 64, 1, 2.938580e-03, 2.021226e-03
count_primes, yucca, 64, 1, 2.999681e-03, 2.025736e-03
count_primes, yucca, 64, 1, 2.817850e-03, 2.015962e-03
count_primes, yucca, 128, 1, 6.958630e-03, 4.541530e-03
count_primes, yucca, 128, 1, 6.903192e-03, 4.600019e-03
count_primes, yucca, 128, 1, 6.826470e-03, 4.501972e-03
count_primes, yucca, 128, 1, 6.691422e-03, 4.373622e-03
count_primes, yucca, 128, 1, 6.425146e-03, 4.154618e-03
count_primes, yucca, 128, 1, 6.287819e-03, 4.260387e-03
count_primes, yucca, 128, 1, 6.813580e-03, 4.584604e-03
count_primes, yucca, 128, 1, 7.024553e-03, 4.534535e-03
